country,year,status,country_iso,freedom_status,sub_indicator,score,sub_indicator_text,sub_index_group
Philippines,2022,PF,PHL,Partly free,a2,1,Internet accesibility,Obstructions to access
Philippines,2022,PF,PHL,Partly free,a3,6,Government restrictions,Obstructions to access
Philippines,2022,PF,PHL,Partly free,a4,4,Service provider diversity,Obstructions to access
Philippines,2022,PF,PHL,Partly free,a5,2,Regulatory failure,Obstructions to access
Philippines,2022,PF,PHL,Partly free,a_obstacles_to_access,17,Obstacles to access,aggregation
Philippines,2022,PF,PHL,Partly free,b1,6,Blocked content,Limits on content
Philippines,2022,PF,PHL,Partly free,b2,3,Forced content deletion,Limits on content
Philippines,2022,PF,PHL,Partly free,b3,4,"Opaque, unacccountable procedures",Limits on content
Philippines,2022,PF,PHL,Partly free,b4,2,Self-censorship,Limits on content
Philippines,2022,PF,PHL,Partly free,b5,1,Information control and manipulation,Limits on content
Philippines,2022,PF,PHL,Partly free,b6,1,Constraints on publishing,Limits on content
Philippines,2022,PF,PHL,Partly free,b7,3,Lack diversity and reliability,Limits on content
Philippines,2022,PF,PHL,Partly free,b8,6,Constraints on communities,Limits on content
Philippines,2022,PF,PHL,Partly free,b_limits_on_content,26,Limits on content,aggregation
Philippines,2022,PF,PHL,Partly free,c1,3,Legal protections,Violation of user rights
Philippines,2022,PF,PHL,Partly free,c2,2,Criminalised online activities,Violation of user rights
Philippines,2022,PF,PHL,Partly free,c3,3,Individuals penalised,Violation of user rights
Philippines,2022,PF,PHL,Partly free,c4,4,Restricted anonymous communication,Violation of user rights
Philippines,2022,PF,PHL,Partly free,c5,3,State infringement of privacy,Violation of user rights
Philippines,2022,PF,PHL,Partly free,c6,4,Data monitoring and retention,Violation of user rights
Philippines,2022,PF,PHL,Partly free,c7,2,Extralegal intimidation,Violation of user rights
Philippines,2022,PF,PHL,Partly free,c8,1,Cyberattacks,Violation of user rights
Philippines,2022,PF,PHL,Partly free,c_violations_of_user_rights,22,Violations of user rights,aggregation
Philippines,2022,PF,PHL,Partly free,total_country_score,65,Country Score,aggregation
Philippines,2021,PF,PHL,Partly free,a1,4,Infrastructural limitations,Obstructions to access
Philippines,2021,PF,PHL,Partly free,a2,1,Internet accesibility,Obstructions to access
Philippines,2021,PF,PHL,Partly free,a3,6,Government restrictions,Obstructions to access
Philippines,2021,PF,PHL,Partly free,a4,4,Service provider diversity,Obstructions to access
Philippines,2021,PF,PHL,Partly free,a5,2,Regulatory failure,Obstructions to access
Philippines,2021,PF,PHL,Partly free,a_obstacles_to_access,17,Obstacles to access,aggregation
Philippines,2021,PF,PHL,Partly free,b1,6,Blocked content,Limits on content
Philippines,2021,PF,PHL,Partly free,b2,3,Forced content deletion,Limits on content
Philippines,2021,PF,PHL,Partly free,b3,4,"Opaque, unacccountable procedures",Limits on content
Philippines,2021,PF,PHL,Partly free,b4,2,Self-censorship,Limits on content
Philippines,2021,PF,PHL,Partly free,b5,1,Information control and manipulation,Limits on content
Philippines,2021,PF,PHL,Partly free,b6,1,Constraints on publishing,Limits on content
Philippines,2021,PF,PHL,Partly free,b7,3,Lack diversity and reliability,Limits on content
Philippines,2021,PF,PHL,Partly free,b8,6,Constraints on communities,Limits on content
Philippines,2021,PF,PHL,Partly free,b_limits_on_content,26,Limits on content,aggregation
Philippines,2021,PF,PHL,Partly free,c1,3,Legal protections,Violation of user rights
Philippines,2021,PF,PHL,Partly free,c2,2,Criminalised online activities,Violation of user rights
Philippines,2021,PF,PHL,Partly free,c3,3,Individuals penalised,Violation of user rights
Philippines,2021,PF,PHL,Partly free,c4,4,Restricted anonymous communication,Violation of user rights
Philippines,2021,PF,PHL,Partly free,c5,3,State infringement of privacy,Violation of user rights
Philippines,2021,PF,PHL,Partly free,c6,4,Data monitoring and retention,Violation of user rights
Philippines,2021,PF,PHL,Partly free,c7,2,Extralegal intimidation,Violation of user rights
Philippines,2021,PF,PHL,Partly free,c8,1,Cyberattacks,Violation of user rights
Philippines,2021,PF,PHL,Partly free,c_violations_of_user_rights,22,Violations of user rights,aggregation
Philippines,2021,PF,PHL,Partly free,total_country_score,65,Country Score,aggregation
Philippines,2020,PF,PHL,Partly free,a1,4,Infrastructural limitations,Obstructions to access
Philippines,2020,PF,PHL,Partly free,a2,1,Internet accesibility,Obstructions to access
Philippines,2020,PF,PHL,Partly free,a3,5,Government restrictions,Obstructions to access
Philippines,2020,PF,PHL,Partly free,a4,4,Service provider diversity,Obstructions to access
Philippines,2020,PF,PHL,Partly free,a5,2,Regulatory failure,Obstructions to access
Philippines,2020,PF,PHL,Partly free,a_obstacles_to_access,16,Obstacles to access,aggregation
Philippines,2020,PF,PHL,Partly free,b1,6,Blocked content,Limits on content
Philippines,2020,PF,PHL,Partly free,b2,3,Forced content deletion,Limits on content
Philippines,2020,PF,PHL,Partly free,b3,4,"Opaque, unacccountable procedures",Limits on content
Philippines,2020,PF,PHL,Partly free,b4,2,Self-censorship,Limits on content
Philippines,2020,PF,PHL,Partly free,b5,1,Information control and manipulation,Limits on content
Philippines,2020,PF,PHL,Partly free,b6,1,Constraints on publishing,Limits on content
Philippines,2020,PF,PHL,Partly free,b7,3,Lack diversity and reliability,Limits on content
Philippines,2020,PF,PHL,Partly free,b8,6,Constraints on communities,Limits on content
Philippines,2020,PF,PHL,Partly free,b_limits_on_content,26,Limits on content,aggregation
Philippines,2020,PF,PHL,Partly free,c1,2,Legal protections,Violation of user rights
Philippines,2020,PF,PHL,Partly free,c2,2,Criminalised online activities,Violation of user rights
Philippines,2020,PF,PHL,Partly free,c3,3,Individuals penalised,Violation of user rights
Philippines,2020,PF,PHL,Partly free,c4,4,Restricted anonymous communication,Violation of user rights
Philippines,2020,PF,PHL,Partly free,c5,3,State infringement of privacy,Violation of user rights
Philippines,2020,PF,PHL,Partly free,c6,4,Data monitoring and retention,Violation of user rights
Philippines,2020,PF,PHL,Partly free,c7,3,Extralegal intimidation,Violation of user rights
Philippines,2020,PF,PHL,Partly free,c8,1,Cyberattacks,Violation of user rights
Philippines,2020,PF,PHL,Partly free,c_violations_of_user_rights,22,Violations of user rights,aggregation
Philippines,2020,PF,PHL,Partly free,total_country_score,64,Country Score,aggregation
Philippines,2019,PF,PHL,Partly free,a1,4,Infrastructural limitations,Obstructions to access
Philippines,2019,PF,PHL,Partly free,a2,1,Internet accesibility,Obstructions to access
Philippines,2019,PF,PHL,Partly free,a3,5,Government restrictions,Obstructions to access
Philippines,2019,PF,PHL,Partly free,a4,4,Service provider diversity,Obstructions to access
Philippines,2019,PF,PHL,Partly free,a5,2,Regulatory failure,Obstructions to access
Philippines,2019,PF,PHL,Partly free,a_obstacles_to_access,16,Obstacles to access,aggregation
Philippines,2019,PF,PHL,Partly free,b1,6,Blocked content,Limits on content
Philippines,2019,PF,PHL,Partly free,b2,3,Forced content deletion,Limits on content
Philippines,2019,PF,PHL,Partly free,b3,4,"Opaque, unacccountable procedures",Limits on content
Philippines,2019,PF,PHL,Partly free,b4,2,Self-censorship,Limits on content
Philippines,2019,PF,PHL,Partly free,b5,1,Information control and manipulation,Limits on content
Philippines,2019,PF,PHL,Partly free,b6,2,Constraints on publishing,Limits on content
Philippines,2019,PF,PHL,Partly free,b7,3,Lack diversity and reliability,Limits on content
Philippines,2019,PF,PHL,Partly free,b8,6,Constraints on communities,Limits on content
Philippines,2019,PF,PHL,Partly free,b_limits_on_content,27,Limits on content,aggregation
Philippines,2019,PF,PHL,Partly free,c1,3,Legal protections,Violation of user rights
Philippines,2019,PF,PHL,Partly free,c2,2,Criminalised online activities,Violation of user rights
Philippines,2019,PF,PHL,Partly free,c3,3,Individuals penalised,Violation of user rights
Philippines,2019,PF,PHL,Partly free,c4,4,Restricted anonymous communication,Violation of user rights
Philippines,2019,PF,PHL,Partly free,c5,3,State infringement of privacy,Violation of user rights
Philippines,2019,PF,PHL,Partly free,c6,4,Data monitoring and retention,Violation of user rights
Philippines,2019,PF,PHL,Partly free,c7,3,Extralegal intimidation,Violation of user rights
Philippines,2019,PF,PHL,Partly free,c8,1,Cyberattacks,Violation of user rights
Philippines,2019,PF,PHL,Partly free,c_violations_of_user_rights,23,Violations of user rights,aggregation
Philippines,2019,PF,PHL,Partly free,total_country_score,66,Country Score,aggregation
Philippines,2018,PF,PHL,Partly free,a_obstacles_to_access,16,Obstacles to access,aggregation
Philippines,2018,PF,PHL,Partly free,b_limits_on_content,29,Limits on content,aggregation
Philippines,2018,PF,PHL,Partly free,c_violations_of_user_rights,24,Violations of user rights,aggregation
Philippines,2018,PF,PHL,Partly free,total_country_score,69,Country Score,aggregation
Philippines,2017,F,PHL,Free,a_obstacles_to_access,16,Obstacles to access,aggregation
Philippines,2017,F,PHL,Free,b_limits_on_content,29,Limits on content,aggregation
Philippines,2017,F,PHL,Free,c_violations_of_user_rights,27,Violations of user rights,aggregation
Philippines,2017,F,PHL,Free,total_country_score,72,Country Score,aggregation
Philippines,2016,F,PHL,Free,a_obstacles_to_access,16,Obstacles to access,aggregation
Philippines,2016,F,PHL,Free,b_limits_on_content,30,Limits on content,aggregation
Philippines,2016,F,PHL,Free,c_violations_of_user_rights,28,Violations of user rights,aggregation
Philippines,2016,F,PHL,Free,total_country_score,74,Country Score,aggregation
Philippines,2015,F,PHL,Free,a_obstacles_to_access,15,Obstacles to access,aggregation
Philippines,2015,F,PHL,Free,b_limits_on_content,30,Limits on content,aggregation
Philippines,2015,F,PHL,Free,c_violations_of_user_rights,28,Violations of user rights,aggregation
Philippines,2015,F,PHL,Free,total_country_score,73,Country Score,aggregation
Philippines,2014,F,PHL,Free,a_obstacles_to_access,15,Obstacles to access,aggregation
Philippines,2014,F,PHL,Free,b_limits_on_content,30,Limits on content,aggregation
Philippines,2014,F,PHL,Free,c_violations_of_user_rights,28,Violations of user rights,aggregation
Philippines,2014,F,PHL,Free,total_country_score,73,Country Score,aggregation
Philippines,2013,F,PHL,Free,a_obstacles_to_access,15,Obstacles to access,aggregation
Philippines,2013,F,PHL,Free,b_limits_on_content,30,Limits on content,aggregation
Philippines,2013,F,PHL,Free,c_violations_of_user_rights,30,Violations of user rights,aggregation
Philippines,2013,F,PHL,Free,total_country_score,75,Country Score,aggregation
Philippines,2012,F,PHL,Free,a_obstacles_to_access,15,Obstacles to access,aggregation
Philippines,2012,F,PHL,Free,b_limits_on_content,30,Limits on content,aggregation
Philippines,2012,F,PHL,Free,c_violations_of_user_rights,32,Violations of user rights,aggregation
Philippines,2012,F,PHL,Free,total_country_score,77,Country Score,aggregation
South Korea,2023,PF,KOR,Partly free,a1,6,Infrastructural limitations,Obstructions to access
South Korea,2023,PF,KOR,Partly free,a2,3,Internet accesibility,Obstructions to access
South Korea,2023,PF,KOR,Partly free,a3,6,Government restrictions,Obstructions to access
South Korea,2023,PF,KOR,Partly free,a4,5,Service provider diversity,Obstructions to access
South Korea,2023,PF,KOR,Partly free,a5,2,Regulatory failure,Obstructions to access
South Korea,2023,PF,KOR,Partly free,a_obstacles_to_access,22,Obstacles to access,aggregation
South Korea,2023,PF,KOR,Partly free,b1,3,Blocked content,Limits on content
South Korea,2023,PF,KOR,Partly free,b2,2,Forced content deletion,Limits on content
South Korea,2023,PF,KOR,Partly free,b3,2,"Opaque, unacccountable procedures",Limits on content
South Korea,2023,PF,KOR,Partly free,b4,3,Self-censorship,Limits on content
South Korea,2023,PF,KOR,Partly free,b5,2,Information control and manipulation,Limits on content
South Korea,2023,PF,KOR,Partly free,b6,3,Constraints on publishing,Limits on content
South Korea,2023,PF,KOR,Partly free,b7,3,Lack diversity and reliability,Limits on content
South Korea,2023,PF,KOR,Partly free,b8,6,Constraints on communities,Limits on content
South Korea,2023,PF,KOR,Partly free,b_limits_on_content,24,Limits on content,aggregation
South Korea,2023,PF,KOR,Partly free,c1,3,Legal protections,Violation of user rights
South Korea,2023,PF,KOR,Partly free,c2,2,Criminalised online activities,Violation of user rights
South Korea,2023,PF,KOR,Partly free,c3,3,Individuals penalised,Violation of user rights
South Korea,2023,PF,KOR,Partly free,c4,3,Restricted anonymous communication,Violation of user rights
South Korea,2023,PF,KOR,Partly free,c5,2,State infringement of privacy,Violation of user rights
South Korea,2023,PF,KOR,Partly free,c6,3,Data monitoring and retention,Violation of user rights
South Korea,2023,PF,KOR,Partly free,c7,3,Extralegal intimidation,Violation of user rights
South Korea,2023,PF,KOR,Partly free,c8,2,Cyberattacks,Violation of user rights
South Korea,2023,PF,KOR,Partly free,c_violations_of_user_rights,21,Violations of user rights,aggregation
South Korea,2023,PF,KOR,Partly free,total_country_score,67,Country Score,aggregation
South Korea,2022,PF,KOR,Partly free,a1,6,Infrastructural limitations,Obstructions to access
South Korea,2022,PF,KOR,Partly free,a2,3,Internet accesibility,Obstructions to access
South Korea,2022,PF,KOR,Partly free,a3,6,Government restrictions,Obstructions to access
South Korea,2022,PF,KOR,Partly free,a4,5,Service provider diversity,Obstructions to access
South Korea,2022,PF,KOR,Partly free,a5,2,Regulatory failure,Obstructions to access
South Korea,2022,PF,KOR,Partly free,a_obstacles_to_access,22,Obstacles to access,aggregation
South Korea,2022,PF,KOR,Partly free,b1,3,Blocked content,Limits on content
South Korea,2022,PF,KOR,Partly free,b2,2,Forced content deletion,Limits on content
South Korea,2022,PF,KOR,Partly free,b3,2,"Opaque, unacccountable procedures",Limits on content
South Korea,2022,PF,KOR,Partly free,b4,3,Self-censorship,Limits on content
South Korea,2022,PF,KOR,Partly free,b5,2,Information control and manipulation,Limits on content
South Korea,2022,PF,KOR,Partly free,b6,3,Constraints on publishing,Limits on content
South Korea,2022,PF,KOR,Partly free,b7,3,Lack diversity and reliability,Limits on content
South Korea,2022,PF,KOR,Partly free,b8,6,Constraints on communities,Limits on content
South Korea,2022,PF,KOR,Partly free,b_limits_on_content,24,Limits on content,aggregation
South Korea,2022,PF,KOR,Partly free,c1,3,Legal protections,Violation of user rights
South Korea,2022,PF,KOR,Partly free,c2,2,Criminalised online activities,Violation of user rights
South Korea,2022,PF,KOR,Partly free,c3,3,Individuals penalised,Violation of user rights
South Korea,2022,PF,KOR,Partly free,c4,3,Restricted anonymous communication,Violation of user rights
South Korea,2022,PF,KOR,Partly free,c5,2,State infringement of privacy,Violation of user rights
South Korea,2022,PF,KOR,Partly free,c6,3,Data monitoring and retention,Violation of user rights
South Korea,2022,PF,KOR,Partly free,c7,3,Extralegal intimidation,Violation of user rights
South Korea,2022,PF,KOR,Partly free,c8,2,Cyberattacks,Violation of user rights
South Korea,2022,PF,KOR,Partly free,c_violations_of_user_rights,21,Violations of user rights,aggregation
South Korea,2022,PF,KOR,Partly free,total_country_score,67,Country Score,aggregation
South Korea,2021,PF,KOR,Partly free,a1,6,Infrastructural limitations,Obstructions to access
South Korea,2021,PF,KOR,Partly free,a2,3,Internet accesibility,Obstructions to access
South Korea,2021,PF,KOR,Partly free,a3,6,Government restrictions,Obstructions to access
South Korea,2021,PF,KOR,Partly free,a4,5,Service provider diversity,Obstructions to access
South Korea,2021,PF,KOR,Partly free,a5,2,Regulatory failure,Obstructions to access
South Korea,2021,PF,KOR,Partly free,a_obstacles_to_access,22,Obstacles to access,aggregation
South Korea,2021,PF,KOR,Partly free,b1,3,Blocked content,Limits on content
South Korea,2021,PF,KOR,Partly free,b2,2,Forced content deletion,Limits on content
South Korea,2021,PF,KOR,Partly free,b3,2,"Opaque, unacccountable procedures",Limits on content
South Korea,2021,PF,KOR,Partly free,b4,3,Self-censorship,Limits on content
South Korea,2021,PF,KOR,Partly free,b5,2,Information control and manipulation,Limits on content
South Korea,2021,PF,KOR,Partly free,b6,3,Constraints on publishing,Limits on content
South Korea,2021,PF,KOR,Partly free,b7,3,Lack diversity and reliability,Limits on content
South Korea,2021,PF,KOR,Partly free,b8,6,Constraints on communities,Limits on content
South Korea,2021,PF,KOR,Partly free,b_limits_on_content,24,Limits on content,aggregation
