country,iso3,year,region,rank,standard_error,number_of_sources,lower_ci,upper_ci,index,value
Pakistan,PAK,2021,AP,140,1.86989,8,24.92403,31.07597,World Justice Project Rule of Law Index,24.80145
Pakistan,PAK,2021,AP,140,1.86989,8,24.92403,31.07597,CPI score,28
Pakistan,PAK,2020,AP,124,1.798669,8,28.05018,33.94982,Bertelsmann Foundation Transformation Index,21
Pakistan,PAK,2020,AP,124,1.798669,8,28.05018,33.94982,Economist Intelligence Unit Country Ratings,37
Pakistan,PAK,2020,AP,124,1.798669,8,28.05018,33.94982,Global Insights Country Risk Ratings,35
Pakistan,PAK,2020,AP,124,1.798669,8,28.05018,33.94982,PRS International Country Risk Guide,32
Pakistan,PAK,2020,AP,124,1.798669,8,28.05018,33.94982,Varieties of Democracy Project,22
Pakistan,PAK,2020,AP,124,1.798669,8,28.05018,33.94982,World Bank CPIA,35
Pakistan,PAK,2020,AP,124,1.798669,8,28.05018,33.94982,World Economic Forum EOS,43
Pakistan,PAK,2020,AP,124,1.798669,8,28.05018,33.94982,World Justice Project Rule of Law Index,25
Pakistan,PAK,2020,AP,124,1.798669,8,28.05018,33.94982,CPI score,31
Pakistan,PAK,2019,AP,120,2.461317,8,27.96344,36.03656,Bertelsmann Foundation Transformation Index,21
Pakistan,PAK,2019,AP,120,2.461317,8,27.96344,36.03656,Economist Intelligence Unit Country Ratings,37
Pakistan,PAK,2019,AP,120,2.461317,8,27.96344,36.03656,Global Insights Country Risk Ratings,35
Pakistan,PAK,2019,AP,120,2.461317,8,27.96344,36.03656,PRS International Country Risk Guide,32
Pakistan,PAK,2019,AP,120,2.461317,8,27.96344,36.03656,Varieties of Democracy Project,27
Pakistan,PAK,2019,AP,120,2.461317,8,27.96344,36.03656,World Bank CPIA,35
Pakistan,PAK,2019,AP,120,2.461317,8,27.96344,36.03656,World Economic Forum EOS,43
Pakistan,PAK,2019,AP,120,2.461317,8,27.96344,36.03656,World Justice Project Rule of Law Index,27
Pakistan,PAK,2019,AP,120,2.461317,8,27.96344,36.03656,CPI score,32
Pakistan,PAK,2018,AP,117,2.06,8,30,36,Bertelsmann Foundation Transformation Index,25
Pakistan,PAK,2018,AP,117,2.06,8,30,36,Economist Intelligence Unit Country Ratings,37
Pakistan,PAK,2018,AP,117,2.06,8,30,36,Global Insights Country Risk Ratings,35
Pakistan,PAK,2018,AP,117,2.06,8,30,36,PRS International Country Risk Guide,32
Pakistan,PAK,2018,AP,117,2.06,8,30,36,Varieties of Democracy Project,27
Pakistan,PAK,2018,AP,117,2.06,8,30,36,World Bank CPIA,35
Pakistan,PAK,2018,AP,117,2.06,8,30,36,World Economic Forum EOS,43
Pakistan,PAK,2018,AP,117,2.06,8,30,36,World Justice Project Rule of Law Index,29
Pakistan,PAK,2018,AP,117,2.06,8,30,36,CPI score,33
Pakistan,PAK,2017,AP,117,2.11,8,29,35,Bertelsmann Foundation Transformation Index,25
Pakistan,PAK,2017,AP,117,2.11,8,29,35,Economist Intelligence Unit Country Ratings,37
Pakistan,PAK,2017,AP,117,2.11,8,29,35,Global Insights Country Risk Ratings,35
Pakistan,PAK,2017,AP,117,2.11,8,29,35,PRS International Country Risk Guide,32
Pakistan,PAK,2017,AP,117,2.11,8,29,35,Varieties of Democracy Project,22
Pakistan,PAK,2017,AP,117,2.11,8,29,35,World Bank CPIA,35
Pakistan,PAK,2017,AP,117,2.11,8,29,35,World Economic Forum EOS,39
Pakistan,PAK,2017,AP,117,2.11,8,29,35,World Justice Project Rule of Law Index,29
Pakistan,PAK,2017,AP,117,2.11,8,29,35,CPI score,32
Pakistan,PAK,2016,AP,116,2.12,7,28,35,Bertelsmann Foundation Transformation Index,20
Pakistan,PAK,2016,AP,116,2.12,7,28,35,Economist Intelligence Unit Country Ratings,37
Pakistan,PAK,2016,AP,116,2.12,7,28,35,Global Insights Country Risk Ratings,34
Pakistan,PAK,2016,AP,116,2.12,7,28,35,PRS International Country Risk Guide,32
Pakistan,PAK,2016,AP,116,2.12,7,28,35,World Bank CPIA,35
Pakistan,PAK,2016,AP,116,2.12,7,28,35,World Economic Forum EOS,29
Pakistan,PAK,2016,AP,116,2.12,7,28,35,World Justice Project Rule of Law Index,32
Pakistan,PAK,2016,AP,116,2.12,7,28,35,CPI score,32
Pakistan,PAK,2015,AP,117,3.119999885559082,7,25,35,Bertelsmann Foundation Transformation Index,19
Pakistan,PAK,2015,AP,117,3.119999885559082,7,25,35,Economist Intelligence Unit Country Ratings,38
Pakistan,PAK,2015,AP,117,3.119999885559082,7,25,35,Global Insights Country Risk Ratings,42
Pakistan,PAK,2015,AP,117,3.119999885559082,7,25,35,PRS International Country Risk Guide,31
Pakistan,PAK,2015,AP,117,3.119999885559082,7,25,35,World Bank CPIA,23
Pakistan,PAK,2015,AP,117,3.119999885559082,7,25,35,World Economic Forum EOS,34
Pakistan,PAK,2015,AP,117,3.119999885559082,7,25,35,World Justice Project Rule of Law Index,26
Pakistan,PAK,2015,AP,117,3.119999885559082,7,25,35,CPI score,30
Pakistan,PAK,2014,AP,126,3.240000009536743,7,24,34,Bertelsmann Foundation Transformation Index,19
Pakistan,PAK,2014,AP,126,3.240000009536743,7,24,34,Economist Intelligence Unit Country Ratings,38
Pakistan,PAK,2014,AP,126,3.240000009536743,7,24,34,Global Insights Country Risk Ratings,42
Pakistan,PAK,2014,AP,126,3.240000009536743,7,24,34,PRS International Country Risk Guide,31
Pakistan,PAK,2014,AP,126,3.240000009536743,7,24,34,World Bank CPIA,23
Pakistan,PAK,2014,AP,126,3.240000009536743,7,24,34,World Economic Forum EOS,30
Pakistan,PAK,2014,AP,126,3.240000009536743,7,24,34,World Justice Project Rule of Law Index,21
Pakistan,PAK,2014,AP,126,3.240000009536743,7,24,34,CPI score,29
Pakistan,PAK,2013,AP,127,3,8,23,33,Bertelsmann Foundation Transformation Index,19
Pakistan,PAK,2013,AP,127,3,8,23,33,Economist Intelligence Unit Country Ratings,38
Pakistan,PAK,2013,AP,127,3,8,23,33,Global Insights Country Risk Ratings,42
Pakistan,PAK,2013,AP,127,3,8,23,33,PRS International Country Risk Guide,31
Pakistan,PAK,2013,AP,127,3,8,23,33,World Bank CPIA,23
Pakistan,PAK,2013,AP,127,3,8,23,33,World Economic Forum EOS,29
Pakistan,PAK,2013,AP,127,3,8,23,33,World Justice Project Rule of Law Index,20
Pakistan,PAK,2013,AP,127,3,8,23,33,CPI score,28
Pakistan,PAK,2012,AP,139,2.3,8,23,31,Bertelsmann Foundation Transformation Index,19
Pakistan,PAK,2012,AP,139,2.3,8,23,31,Economist Intelligence Unit Country Ratings,38
Pakistan,PAK,2012,AP,139,2.3,8,23,31,Global Insights Country Risk Ratings,32
Pakistan,PAK,2012,AP,139,2.3,8,23,31,PRS International Country Risk Guide,31
Pakistan,PAK,2012,AP,139,2.3,8,23,31,World Bank CPIA,23
Pakistan,PAK,2012,AP,139,2.3,8,23,31,World Economic Forum EOS,30
Pakistan,PAK,2012,AP,139,2.3,8,23,31,World Justice Project Rule of Law Index,20
Pakistan,PAK,2012,AP,139,2.3,8,23,31,CPI score,27
Papua New Guinea,PNG,2023,AP,133,1.757385,6,26.11789,31.88211,Bertelsmann Foundation Transformation Index,32.8455
Papua New Guinea,PNG,2023,AP,133,1.757385,6,26.11789,31.88211,Economist Intelligence Unit Country Ratings,19.79276
Papua New Guinea,PNG,2023,AP,133,1.757385,6,26.11789,31.88211,Global Insights Country Risk Ratings,34.50329
Papua New Guinea,PNG,2023,AP,133,1.757385,6,26.11789,31.88211,PRS International Country Risk Guide,32.41864
Papua New Guinea,PNG,2023,AP,133,1.757385,6,26.11789,31.88211,Varieties of Democracy Project,25.35954
Papua New Guinea,PNG,2023,AP,133,1.757385,6,26.11789,31.88211,World Bank CPIA,26.78049
Papua New Guinea,PNG,2023,AP,133,1.757385,6,26.11789,31.88211,CPI score,29
Papua New Guinea,PNG,2022,AP,130,2.341149,6,26.160520000000002,33.83949,Bertelsmann Foundation Transformation Index,33
Papua New Guinea,PNG,2022,AP,130,2.341149,6,26.160520000000002,33.83949,Economist Intelligence Unit Country Ratings,20
Papua New Guinea,PNG,2022,AP,130,2.341149,6,26.160520000000002,33.83949,Global Insights Country Risk Ratings,35
Papua New Guinea,PNG,2022,AP,130,2.341149,6,26.160520000000002,33.83949,PRS International Country Risk Guide,41
Papua New Guinea,PNG,2022,AP,130,2.341149,6,26.160520000000002,33.83949,Varieties of Democracy Project,26
Papua New Guinea,PNG,2022,AP,130,2.341149,6,26.160520000000002,33.83949,World Bank CPIA,27
Papua New Guinea,PNG,2022,AP,130,2.341149,6,26.160520000000002,33.83949,CPI score,30
Papua New Guinea,PNG,2021,AP,124,2.261734,6,27.27945,34.72055,Bertelsmann Foundation Transformation Index,32.8455
Papua New Guinea,PNG,2021,AP,124,2.261734,6,27.27945,34.72055,Economist Intelligence Unit Country Ratings,19.79276
Papua New Guinea,PNG,2021,AP,124,2.261734,6,27.27945,34.72055,Global Insights Country Risk Ratings,34.50329
Papua New Guinea,PNG,2021,AP,124,2.261734,6,27.27945,34.72055,PRS International Country Risk Guide,41.12743
Papua New Guinea,PNG,2021,AP,124,2.261734,6,27.27945,34.72055,Varieties of Democracy Project,29.69997
Papua New Guinea,PNG,2021,AP,124,2.261734,6,27.27945,34.72055,World Bank CPIA,26.78049
Papua New Guinea,PNG,2021,AP,124,2.261734,6,27.27945,34.72055,CPI score,31
Papua New Guinea,PNG,2020,AP,142,1.61913,6,24.34463,29.65537,Bertelsmann Foundation Transformation Index,29
Papua New Guinea,PNG,2020,AP,142,1.61913,6,24.34463,29.65537,Economist Intelligence Unit Country Ratings,20
Papua New Guinea,PNG,2020,AP,142,1.61913,6,24.34463,29.65537,Global Insights Country Risk Ratings,22
Papua New Guinea,PNG,2020,AP,142,1.61913,6,24.34463,29.65537,PRS International Country Risk Guide,35
Papua New Guinea,PNG,2020,AP,142,1.61913,6,24.34463,29.65537,Varieties of Democracy Project,28
Papua New Guinea,PNG,2020,AP,142,1.61913,6,24.34463,29.65537,World Bank CPIA,27
Papua New Guinea,PNG,2020,AP,142,1.61913,6,24.34463,29.65537,CPI score,27
Papua New Guinea,PNG,2019,AP,137,2.379799,6,24.09713,31.90287,Bertelsmann Foundation Transformation Index,29
Papua New Guinea,PNG,2019,AP,137,2.379799,6,24.09713,31.90287,Economist Intelligence Unit Country Ratings,20
Papua New Guinea,PNG,2019,AP,137,2.379799,6,24.09713,31.90287,Global Insights Country Risk Ratings,22
Papua New Guinea,PNG,2019,AP,137,2.379799,6,24.09713,31.90287,PRS International Country Risk Guide,32
Papua New Guinea,PNG,2019,AP,137,2.379799,6,24.09713,31.90287,Varieties of Democracy Project,29
Papua New Guinea,PNG,2019,AP,137,2.379799,6,24.09713,31.90287,World Bank CPIA,35
Papua New Guinea,PNG,2019,AP,137,2.379799,6,24.09713,31.90287,CPI score,28
Papua New Guinea,PNG,2018,AP,138,2.47,6,24,32,Bertelsmann Foundation Transformation Index,29
Papua New Guinea,PNG,2018,AP,138,2.47,6,24,32,Economist Intelligence Unit Country Ratings,20
Papua New Guinea,PNG,2018,AP,138,2.47,6,24,32,Global Insights Country Risk Ratings,22
Papua New Guinea,PNG,2018,AP,138,2.47,6,24,32,PRS International Country Risk Guide,32
Papua New Guinea,PNG,2018,AP,138,2.47,6,24,32,Varieties of Democracy Project,32
Papua New Guinea,PNG,2018,AP,138,2.47,6,24,32,World Bank CPIA,35
Papua New Guinea,PNG,2018,AP,138,2.47,6,24,32,CPI score,28
Papua New Guinea,PNG,2017,AP,135,2.55,6,25,33,Bertelsmann Foundation Transformation Index,29
Papua New Guinea,PNG,2017,AP,135,2.55,6,25,33,Economist Intelligence Unit Country Ratings,20
Papua New Guinea,PNG,2017,AP,135,2.55,6,25,33,Global Insights Country Risk Ratings,22
Papua New Guinea,PNG,2017,AP,135,2.55,6,25,33,PRS International Country Risk Guide,32
Papua New Guinea,PNG,2017,AP,135,2.55,6,25,33,Varieties of Democracy Project,33
Papua New Guinea,PNG,2017,AP,135,2.55,6,25,33,World Bank CPIA,35
Papua New Guinea,PNG,2017,AP,135,2.55,6,25,33,CPI score,29
Papua New Guinea,PNG,2016,AP,136,3.01,5,23,32,Bertelsmann Foundation Transformation Index,28
Papua New Guinea,PNG,2016,AP,136,3.01,5,23,32,Economist Intelligence Unit Country Ratings,19
Papua New Guinea,PNG,2016,AP,136,3.01,5,23,32,Global Insights Country Risk Ratings,22
Papua New Guinea,PNG,2016,AP,136,3.01,5,23,32,PRS International Country Risk Guide,32
Papua New Guinea,PNG,2016,AP,136,3.01,5,23,32,World Bank CPIA,35
Papua New Guinea,PNG,2016,AP,136,3.01,5,23,32,CPI score,28
Papua New Guinea,PNG,2015,AP,139,4.21999979019165,5,18,32,Bertelsmann Foundation Transformation Index,28
Papua New Guinea,PNG,2015,AP,139,4.21999979019165,5,18,32,Economist Intelligence Unit Country Ratings,21
Papua New Guinea,PNG,2015,AP,139,4.21999979019165,5,18,32,Global Insights Country Risk Ratings,11
Papua New Guinea,PNG,2015,AP,139,4.21999979019165,5,18,32,PRS International Country Risk Guide,31
Papua New Guinea,PNG,2015,AP,139,4.21999979019165,5,18,32,World Bank CPIA,35
Papua New Guinea,PNG,2015,AP,139,4.21999979019165,5,18,32,CPI score,25
Papua New Guinea,PNG,2014,AP,145,4.159999847412109,5,18,32,Bertelsmann Foundation Transformation Index,28
Papua New Guinea,PNG,2014,AP,145,4.159999847412109,5,18,32,Economist Intelligence Unit Country Ratings,21
Papua New Guinea,PNG,2014,AP,145,4.159999847412109,5,18,32,Global Insights Country Risk Ratings,11
Papua New Guinea,PNG,2014,AP,145,4.159999847412109,5,18,32,PRS International Country Risk Guide,31
Papua New Guinea,PNG,2014,AP,145,4.159999847412109,5,18,32,World Bank CPIA,35
Papua New Guinea,PNG,2014,AP,145,4.159999847412109,5,18,32,CPI score,25
Papua New Guinea,PNG,2013,AP,144,4.2,5,18,32,Bertelsmann Foundation Transformation Index,28
Papua New Guinea,PNG,2013,AP,144,4.2,5,18,32,Economist Intelligence Unit Country Ratings,21
Papua New Guinea,PNG,2013,AP,144,4.2,5,18,32,Global Insights Country Risk Ratings,11
Papua New Guinea,PNG,2013,AP,144,4.2,5,18,32,PRS International Country Risk Guide,31
Papua New Guinea,PNG,2013,AP,144,4.2,5,18,32,World Bank CPIA,35
Papua New Guinea,PNG,2013,AP,144,4.2,5,18,32,CPI score,25
Papua New Guinea,PNG,2012,AP,150,4.2,5,18,32,Bertelsmann Foundation Transformation Index,28
Papua New Guinea,PNG,2012,AP,150,4.2,5,18,32,Economist Intelligence Unit Country Ratings,21
Papua New Guinea,PNG,2012,AP,150,4.2,5,18,32,Global Insights Country Risk Ratings,11
Papua New Guinea,PNG,2012,AP,150,4.2,5,18,32,PRS International Country Risk Guide,31
Papua New Guinea,PNG,2012,AP,150,4.2,5,18,32,World Bank CPIA,35
Papua New Guinea,PNG,2012,AP,150,4.2,5,18,32,CPI score,25
Philippines,PHL,2023,AP,115,1.210416,9,32.01492,35.98508,Bertelsmann Foundation Transformation Index,32.8455
Philippines,PHL,2023,AP,115,1.210416,9,32.01492,35.98508,Economist Intelligence Unit Country Ratings,37.26319
Philippines,PHL,2023,AP,115,1.210416,9,32.01492,35.98508,Global Insights Country Risk Ratings,34.50329
Philippines,PHL,2023,AP,115,1.210416,9,32.01492,35.98508,IMD World Competitiveness Yearbook,30.95098
Philippines,PHL,2023,AP,115,1.210416,9,32.01492,35.98508,PERC Asia Risk Guide,36.10416
Philippines,PHL,2023,AP,115,1.210416,9,32.01492,35.98508,PRS International Country Risk Guide,41.12743
Philippines,PHL,2023,AP,115,1.210416,9,32.01492,35.98508,Varieties of Democracy Project,24.63613
Philippines,PHL,2023,AP,115,1.210416,9,32.01492,35.98508,World Economic Forum EOS,41.17169
Philippines,PHL,2023,AP,115,1.210416,9,32.01492,35.98508,World Justice Project Rule of Law Index,23.90317
Philippines,PHL,2023,AP,115,1.210416,9,32.01492,35.98508,CPI score,34
Philippines,PHL,2022,AP,116,0.9319923,9,31.47153,34.52847,Bertelsmann Foundation Transformation Index,33
Philippines,PHL,2022,AP,116,0.9319923,9,31.47153,34.52847,Economist Intelligence Unit Country Ratings,37
Philippines,PHL,2022,AP,116,0.9319923,9,31.47153,34.52847,Global Insights Country Risk Ratings,35
Philippines,PHL,2022,AP,116,0.9319923,9,31.47153,34.52847,IMD World Competitiveness Yearbook,30
Philippines,PHL,2022,AP,116,0.9319923,9,31.47153,34.52847,PERC Asia Risk Guide,37
Philippines,PHL,2022,AP,116,0.9319923,9,31.47153,34.52847,PRS International Country Risk Guide,41
Philippines,PHL,2022,AP,116,0.9319923,9,31.47153,34.52847,Varieties of Democracy Project,28
Philippines,PHL,2022,AP,116,0.9319923,9,31.47153,34.52847,World Economic Forum EOS,34
Philippines,PHL,2022,AP,116,0.9319923,9,31.47153,34.52847,World Justice Project Rule of Law Index,26
Philippines,PHL,2022,AP,116,0.9319923,9,31.47153,34.52847,CPI score,33
Philippines,PHL,2021,AP,117,0.9365137,9,31.45943,34.54057,Bertelsmann Foundation Transformation Index,32.8455
Philippines,PHL,2021,AP,117,0.9365137,9,31.45943,34.54057,Economist Intelligence Unit Country Ratings,37.26319
Philippines,PHL,2021,AP,117,0.9365137,9,31.45943,34.54057,Global Insights Country Risk Ratings,34.50329
Philippines,PHL,2021,AP,117,0.9365137,9,31.45943,34.54057,IMD World Competitiveness Yearbook,29.66696
Philippines,PHL,2021,AP,117,0.9365137,9,31.45943,34.54057,PERC Asia Risk Guide,37.67448
Philippines,PHL,2021,AP,117,0.9365137,9,31.45943,34.54057,PRS International Country Risk Guide,41.12743
Philippines,PHL,2021,AP,117,0.9365137,9,31.45943,34.54057,Varieties of Democracy Project,28.97656
Philippines,PHL,2021,AP,117,0.9365137,9,31.45943,34.54057,World Economic Forum EOS,31.87744
Philippines,PHL,2021,AP,117,0.9365137,9,31.45943,34.54057,World Justice Project Rule of Law Index,25.69973
Philippines,PHL,2021,AP,117,0.9365137,9,31.45943,34.54057,CPI score,33
Philippines,PHL,2020,AP,115,0.9200366,9,32.49114,35.50886,Bertelsmann Foundation Transformation Index,33
Philippines,PHL,2020,AP,115,0.9200366,9,32.49114,35.50886,Economist Intelligence Unit Country Ratings,37
Philippines,PHL,2020,AP,115,0.9200366,9,32.49114,35.50886,Global Insights Country Risk Ratings,35
Philippines,PHL,2020,AP,115,0.9200366,9,32.49114,35.50886,IMD World Competitiveness Yearbook,34
Philippines,PHL,2020,AP,115,0.9200366,9,32.49114,35.50886,PERC Asia Risk Guide,38
Philippines,PHL,2020,AP,115,0.9200366,9,32.49114,35.50886,PRS International Country Risk Guide,41
Philippines,PHL,2020,AP,115,0.9200366,9,32.49114,35.50886,Varieties of Democracy Project,28
Philippines,PHL,2020,AP,115,0.9200366,9,32.49114,35.50886,World Economic Forum EOS,32
Philippines,PHL,2020,AP,115,0.9200366,9,32.49114,35.50886,World Justice Project Rule of Law Index,27
Philippines,PHL,2020,AP,115,0.9200366,9,32.49114,35.50886,CPI score,34
Philippines,PHL,2019,AP,113,1.585877,9,31.39916,36.60084,Bertelsmann Foundation Transformation Index,33
Philippines,PHL,2019,AP,113,1.585877,9,31.39916,36.60084,Economist Intelligence Unit Country Ratings,37
Philippines,PHL,2019,AP,113,1.585877,9,31.39916,36.60084,Global Insights Country Risk Ratings,35
Philippines,PHL,2019,AP,113,1.585877,9,31.39916,36.60084,IMD World Competitiveness Yearbook,29
Philippines,PHL,2019,AP,113,1.585877,9,31.39916,36.60084,PERC Asia Risk Guide,39
Philippines,PHL,2019,AP,113,1.585877,9,31.39916,36.60084,PRS International Country Risk Guide,41
Philippines,PHL,2019,AP,113,1.585877,9,31.39916,36.60084,Varieties of Democracy Project,30
Philippines,PHL,2019,AP,113,1.585877,9,31.39916,36.60084,World Economic Forum EOS,32
Philippines,PHL,2019,AP,113,1.585877,9,31.39916,36.60084,World Justice Project Rule of Law Index,27
Philippines,PHL,2019,AP,113,1.585877,9,31.39916,36.60084,CPI score,34
Philippines,PHL,2018,AP,99,1.55,9,33,39,Bertelsmann Foundation Transformation Index,37
Philippines,PHL,2018,AP,99,1.55,9,33,39,Economist Intelligence Unit Country Ratings,37
Philippines,PHL,2018,AP,99,1.55,9,33,39,Global Insights Country Risk Ratings,35
Philippines,PHL,2018,AP,99,1.55,9,33,39,IMD World Competitiveness Yearbook,31
Philippines,PHL,2018,AP,99,1.55,9,33,39,PERC Asia Risk Guide,40
Philippines,PHL,2018,AP,99,1.55,9,33,39,PRS International Country Risk Guide,41
Philippines,PHL,2018,AP,99,1.55,9,33,39,Varieties of Democracy Project,36
Philippines,PHL,2018,AP,99,1.55,9,33,39,World Economic Forum EOS,40
Philippines,PHL,2018,AP,99,1.55,9,33,39,World Justice Project Rule of Law Index,27
Philippines,PHL,2018,AP,99,1.55,9,33,39,CPI score,36
Philippines,PHL,2017,AP,111,1.9,9,31,37,Bertelsmann Foundation Transformation Index,37
Philippines,PHL,2017,AP,111,1.9,9,31,37,Economist Intelligence Unit Country Ratings,37
Philippines,PHL,2017,AP,111,1.9,9,31,37,Global Insights Country Risk Ratings,35
Philippines,PHL,2017,AP,111,1.9,9,31,37,IMD World Competitiveness Yearbook,33
Philippines,PHL,2017,AP,111,1.9,9,31,37,PERC Asia Risk Guide,39
Philippines,PHL,2017,AP,111,1.9,9,31,37,PRS International Country Risk Guide,41
Philippines,PHL,2017,AP,111,1.9,9,31,37,Varieties of Democracy Project,38
Philippines,PHL,2017,AP,111,1.9,9,31,37,World Economic Forum EOS,24
Philippines,PHL,2017,AP,111,1.9,9,31,37,World Justice Project Rule of Law Index,27
Philippines,PHL,2017,AP,111,1.9,9,31,37,CPI score,34
Philippines,PHL,2016,AP,101,1.58,9,33,38,Bertelsmann Foundation Transformation Index,36
Philippines,PHL,2016,AP,101,1.58,9,33,38,Economist Intelligence Unit Country Ratings,37
Philippines,PHL,2016,AP,101,1.58,9,33,38,Global Insights Country Risk Ratings,34
Philippines,PHL,2016,AP,101,1.58,9,33,38,IMD World Competitiveness Yearbook,31
Philippines,PHL,2016,AP,101,1.58,9,33,38,PERC Asia Risk Guide,43
Philippines,PHL,2016,AP,101,1.58,9,33,38,PRS International Country Risk Guide,41
Philippines,PHL,2016,AP,101,1.58,9,33,38,Varieties of Democracy Project,36
Philippines,PHL,2016,AP,101,1.58,9,33,38,World Economic Forum EOS,29
Philippines,PHL,2016,AP,101,1.58,9,33,38,World Justice Project Rule of Law Index,31
Philippines,PHL,2016,AP,101,1.58,9,33,38,CPI score,35
Philippines,PHL,2015,AP,95,1.9199999570846558,8,32,38,Bertelsmann Foundation Transformation Index,36
Philippines,PHL,2015,AP,95,1.9199999570846558,8,32,38,Economist Intelligence Unit Country Ratings,38
Philippines,PHL,2015,AP,95,1.9199999570846558,8,32,38,Global Insights Country Risk Ratings,32
Philippines,PHL,2015,AP,95,1.9199999570846558,8,32,38,IMD World Competitiveness Yearbook,33
Philippines,PHL,2015,AP,95,1.9199999570846558,8,32,38,PERC Asia Risk Guide,37
