country_name,year,index,value,index_text
Maldives,1980,v2x_polyarchy,0.155,Electoral democracy index
Maldives,1980,v2x_libdem,0.059,Liberal democracy index
Maldives,1980,v2x_partipdem,0.036,Participatory democracy index
Maldives,1980,v2x_delibdem,0.028,Deliberative democracy index
Maldives,1980,v2x_egaldem,0.144,Egalitarian democracy index
Maldives,1981,v2x_polyarchy,0.155,Electoral democracy index
Maldives,1981,v2x_libdem,0.059,Liberal democracy index
Maldives,1981,v2x_partipdem,0.036,Participatory democracy index
Maldives,1981,v2x_delibdem,0.028,Deliberative democracy index
Maldives,1981,v2x_egaldem,0.144,Egalitarian democracy index
Maldives,1982,v2x_polyarchy,0.155,Electoral democracy index
Maldives,1982,v2x_libdem,0.059,Liberal democracy index
Maldives,1982,v2x_partipdem,0.036,Participatory democracy index
Maldives,1982,v2x_delibdem,0.028,Deliberative democracy index
Maldives,1982,v2x_egaldem,0.144,Egalitarian democracy index
Maldives,1983,v2x_polyarchy,0.154,Electoral democracy index
Maldives,1983,v2x_libdem,0.059,Liberal democracy index
Maldives,1983,v2x_partipdem,0.036,Participatory democracy index
Maldives,1983,v2x_delibdem,0.028,Deliberative democracy index
Maldives,1983,v2x_egaldem,0.144,Egalitarian democracy index
Maldives,1984,v2x_polyarchy,0.153,Electoral democracy index
Maldives,1984,v2x_libdem,0.059,Liberal democracy index
Maldives,1984,v2x_partipdem,0.036,Participatory democracy index
Maldives,1984,v2x_delibdem,0.028,Deliberative democracy index
Maldives,1984,v2x_egaldem,0.144,Egalitarian democracy index
Maldives,1985,v2x_polyarchy,0.156,Electoral democracy index
Maldives,1985,v2x_libdem,0.06,Liberal democracy index
Maldives,1985,v2x_partipdem,0.036,Participatory democracy index
Maldives,1985,v2x_delibdem,0.028,Deliberative democracy index
Maldives,1985,v2x_egaldem,0.144,Egalitarian democracy index
Maldives,1986,v2x_polyarchy,0.156,Electoral democracy index
Maldives,1986,v2x_libdem,0.057,Liberal democracy index
Maldives,1986,v2x_partipdem,0.039,Participatory democracy index
Maldives,1986,v2x_delibdem,0.028,Deliberative democracy index
Maldives,1986,v2x_egaldem,0.144,Egalitarian democracy index
Maldives,1987,v2x_polyarchy,0.156,Electoral democracy index
Maldives,1987,v2x_libdem,0.057,Liberal democracy index
Maldives,1987,v2x_partipdem,0.039,Participatory democracy index
Maldives,1987,v2x_delibdem,0.028,Deliberative democracy index
Maldives,1987,v2x_egaldem,0.147,Egalitarian democracy index
Maldives,1988,v2x_polyarchy,0.155,Electoral democracy index
Maldives,1988,v2x_libdem,0.056,Liberal democracy index
Maldives,1988,v2x_partipdem,0.039,Participatory democracy index
Maldives,1988,v2x_delibdem,0.028,Deliberative democracy index
Maldives,1988,v2x_egaldem,0.147,Egalitarian democracy index
Maldives,1989,v2x_polyarchy,0.156,Electoral democracy index
Maldives,1989,v2x_libdem,0.056,Liberal democracy index
Maldives,1989,v2x_partipdem,0.039,Participatory democracy index
Maldives,1989,v2x_delibdem,0.028,Deliberative democracy index
Maldives,1989,v2x_egaldem,0.152,Egalitarian democracy index
Maldives,1990,v2x_polyarchy,0.167,Electoral democracy index
Maldives,1990,v2x_libdem,0.058,Liberal democracy index
Maldives,1990,v2x_partipdem,0.06,Participatory democracy index
Maldives,1990,v2x_delibdem,0.03,Deliberative democracy index
Maldives,1990,v2x_egaldem,0.157,Egalitarian democracy index
Maldives,1991,v2x_polyarchy,0.16,Electoral democracy index
Maldives,1991,v2x_libdem,0.057,Liberal democracy index
Maldives,1991,v2x_partipdem,0.059,Participatory democracy index
Maldives,1991,v2x_delibdem,0.029,Deliberative democracy index
Maldives,1991,v2x_egaldem,0.155,Egalitarian democracy index
Maldives,1992,v2x_polyarchy,0.16,Electoral democracy index
Maldives,1992,v2x_libdem,0.057,Liberal democracy index
Maldives,1992,v2x_partipdem,0.059,Participatory democracy index
Maldives,1992,v2x_delibdem,0.029,Deliberative democracy index
Maldives,1992,v2x_egaldem,0.155,Egalitarian democracy index
Maldives,1993,v2x_polyarchy,0.16,Electoral democracy index
Maldives,1993,v2x_libdem,0.057,Liberal democracy index
Maldives,1993,v2x_partipdem,0.059,Participatory democracy index
Maldives,1993,v2x_delibdem,0.029,Deliberative democracy index
Maldives,1993,v2x_egaldem,0.155,Egalitarian democracy index
Maldives,1994,v2x_polyarchy,0.158,Electoral democracy index
Maldives,1994,v2x_libdem,0.057,Liberal democracy index
Maldives,1994,v2x_partipdem,0.065,Participatory democracy index
Maldives,1994,v2x_delibdem,0.029,Deliberative democracy index
Maldives,1994,v2x_egaldem,0.154,Egalitarian democracy index
Maldives,1995,v2x_polyarchy,0.16,Electoral democracy index
Maldives,1995,v2x_libdem,0.057,Liberal democracy index
Maldives,1995,v2x_partipdem,0.065,Participatory democracy index
Maldives,1995,v2x_delibdem,0.029,Deliberative democracy index
Maldives,1995,v2x_egaldem,0.154,Egalitarian democracy index
Maldives,1996,v2x_polyarchy,0.16,Electoral democracy index
Maldives,1996,v2x_libdem,0.057,Liberal democracy index
Maldives,1996,v2x_partipdem,0.065,Participatory democracy index
Maldives,1996,v2x_delibdem,0.029,Deliberative democracy index
Maldives,1996,v2x_egaldem,0.154,Egalitarian democracy index
Maldives,1997,v2x_polyarchy,0.16,Electoral democracy index
Maldives,1997,v2x_libdem,0.057,Liberal democracy index
Maldives,1997,v2x_partipdem,0.065,Participatory democracy index
Maldives,1997,v2x_delibdem,0.031,Deliberative democracy index
Maldives,1997,v2x_egaldem,0.154,Egalitarian democracy index
Maldives,1998,v2x_polyarchy,0.16,Electoral democracy index
Maldives,1998,v2x_libdem,0.057,Liberal democracy index
Maldives,1998,v2x_partipdem,0.067,Participatory democracy index
Maldives,1998,v2x_delibdem,0.032,Deliberative democracy index
Maldives,1998,v2x_egaldem,0.155,Egalitarian democracy index
Maldives,1999,v2x_polyarchy,0.158,Electoral democracy index
Maldives,1999,v2x_libdem,0.057,Liberal democracy index
Maldives,1999,v2x_partipdem,0.067,Participatory democracy index
Maldives,1999,v2x_delibdem,0.031,Deliberative democracy index
Maldives,1999,v2x_egaldem,0.154,Egalitarian democracy index
Maldives,2000,v2x_polyarchy,0.161,Electoral democracy index
Maldives,2000,v2x_libdem,0.057,Liberal democracy index
Maldives,2000,v2x_partipdem,0.071,Participatory democracy index
Maldives,2000,v2x_delibdem,0.032,Deliberative democracy index
Maldives,2000,v2x_egaldem,0.148,Egalitarian democracy index
Maldives,2001,v2x_polyarchy,0.162,Electoral democracy index
Maldives,2001,v2x_libdem,0.057,Liberal democracy index
Maldives,2001,v2x_partipdem,0.071,Participatory democracy index
Maldives,2001,v2x_delibdem,0.044,Deliberative democracy index
Maldives,2001,v2x_egaldem,0.148,Egalitarian democracy index
Maldives,2002,v2x_polyarchy,0.163,Electoral democracy index
Maldives,2002,v2x_libdem,0.055,Liberal democracy index
Maldives,2002,v2x_partipdem,0.071,Participatory democracy index
Maldives,2002,v2x_delibdem,0.031,Deliberative democracy index
Maldives,2002,v2x_egaldem,0.146,Egalitarian democracy index
Maldives,2003,v2x_polyarchy,0.172,Electoral democracy index
Maldives,2003,v2x_libdem,0.057,Liberal democracy index
Maldives,2003,v2x_partipdem,0.084,Participatory democracy index
Maldives,2003,v2x_delibdem,0.034,Deliberative democracy index
Maldives,2003,v2x_egaldem,0.152,Egalitarian democracy index
Maldives,2004,v2x_polyarchy,0.176,Electoral democracy index
Maldives,2004,v2x_libdem,0.062,Liberal democracy index
Maldives,2004,v2x_partipdem,0.084,Participatory democracy index
Maldives,2004,v2x_delibdem,0.077,Deliberative democracy index
Maldives,2004,v2x_egaldem,0.162,Egalitarian democracy index
Maldives,2005,v2x_polyarchy,0.283,Electoral democracy index
Maldives,2005,v2x_libdem,0.116,Liberal democracy index
Maldives,2005,v2x_partipdem,0.111,Participatory democracy index
Maldives,2005,v2x_delibdem,0.158,Deliberative democracy index
Maldives,2005,v2x_egaldem,0.234,Egalitarian democracy index
Maldives,2006,v2x_polyarchy,0.301,Electoral democracy index
Maldives,2006,v2x_libdem,0.127,Liberal democracy index
Maldives,2006,v2x_partipdem,0.12,Participatory democracy index
Maldives,2006,v2x_delibdem,0.166,Deliberative democracy index
Maldives,2006,v2x_egaldem,0.245,Egalitarian democracy index
Maldives,2007,v2x_polyarchy,0.31,Electoral democracy index
Maldives,2007,v2x_libdem,0.13,Liberal democracy index
Maldives,2007,v2x_partipdem,0.142,Participatory democracy index
Maldives,2007,v2x_delibdem,0.168,Deliberative democracy index
Maldives,2007,v2x_egaldem,0.25,Egalitarian democracy index
Maldives,2008,v2x_polyarchy,0.457,Electoral democracy index
Maldives,2008,v2x_libdem,0.247,Liberal democracy index
Maldives,2008,v2x_partipdem,0.214,Participatory democracy index
Maldives,2008,v2x_delibdem,0.309,Deliberative democracy index
Maldives,2008,v2x_egaldem,0.338,Egalitarian democracy index
Maldives,2009,v2x_polyarchy,0.612,Electoral democracy index
Maldives,2009,v2x_libdem,0.407,Liberal democracy index
Maldives,2009,v2x_partipdem,0.281,Participatory democracy index
Maldives,2009,v2x_delibdem,0.477,Deliberative democracy index
Maldives,2009,v2x_egaldem,0.442,Egalitarian democracy index
Maldives,2010,v2x_polyarchy,0.602,Electoral democracy index
Maldives,2010,v2x_libdem,0.4,Liberal democracy index
Maldives,2010,v2x_partipdem,0.309,Participatory democracy index
Maldives,2010,v2x_delibdem,0.47,Deliberative democracy index
Maldives,2010,v2x_egaldem,0.433,Egalitarian democracy index
Maldives,2011,v2x_polyarchy,0.604,Electoral democracy index
Maldives,2011,v2x_libdem,0.403,Liberal democracy index
Maldives,2011,v2x_partipdem,0.401,Participatory democracy index
Maldives,2011,v2x_delibdem,0.471,Deliberative democracy index
Maldives,2011,v2x_egaldem,0.45,Egalitarian democracy index
Maldives,2012,v2x_polyarchy,0.544,Electoral democracy index
Maldives,2012,v2x_libdem,0.338,Liberal democracy index
Maldives,2012,v2x_partipdem,0.353,Participatory democracy index
Maldives,2012,v2x_delibdem,0.38,Deliberative democracy index
Maldives,2012,v2x_egaldem,0.411,Egalitarian democracy index
Maldives,2013,v2x_polyarchy,0.45,Electoral democracy index
Maldives,2013,v2x_libdem,0.239,Liberal democracy index
Maldives,2013,v2x_partipdem,0.289,Participatory democracy index
Maldives,2013,v2x_delibdem,0.274,Deliberative democracy index
Maldives,2013,v2x_egaldem,0.305,Egalitarian democracy index
Maldives,2014,v2x_polyarchy,0.408,Electoral democracy index
Maldives,2014,v2x_libdem,0.213,Liberal democracy index
Maldives,2014,v2x_partipdem,0.261,Participatory democracy index
Maldives,2014,v2x_delibdem,0.254,Deliberative democracy index
Maldives,2014,v2x_egaldem,0.28,Egalitarian democracy index
Maldives,2015,v2x_polyarchy,0.382,Electoral democracy index
Maldives,2015,v2x_libdem,0.191,Liberal democracy index
Maldives,2015,v2x_partipdem,0.237,Participatory democracy index
Maldives,2015,v2x_delibdem,0.233,Deliberative democracy index
Maldives,2015,v2x_egaldem,0.238,Egalitarian democracy index
Maldives,2016,v2x_polyarchy,0.369,Electoral democracy index
Maldives,2016,v2x_libdem,0.185,Liberal democracy index
Maldives,2016,v2x_partipdem,0.224,Participatory democracy index
Maldives,2016,v2x_delibdem,0.2,Deliberative democracy index
Maldives,2016,v2x_egaldem,0.249,Egalitarian democracy index
Maldives,2017,v2x_polyarchy,0.357,Electoral democracy index
Maldives,2017,v2x_libdem,0.179,Liberal democracy index
Maldives,2017,v2x_partipdem,0.226,Participatory democracy index
Maldives,2017,v2x_delibdem,0.184,Deliberative democracy index
Maldives,2017,v2x_egaldem,0.251,Egalitarian democracy index
Maldives,2018,v2x_polyarchy,0.391,Electoral democracy index
Maldives,2018,v2x_libdem,0.197,Liberal democracy index
Maldives,2018,v2x_partipdem,0.24,Participatory democracy index
Maldives,2018,v2x_delibdem,0.142,Deliberative democracy index
Maldives,2018,v2x_egaldem,0.272,Egalitarian democracy index
Maldives,2019,v2x_polyarchy,0.573,Electoral democracy index
Maldives,2019,v2x_libdem,0.412,Liberal democracy index
Maldives,2019,v2x_partipdem,0.331,Participatory democracy index
Maldives,2019,v2x_delibdem,0.443,Deliberative democracy index
Maldives,2019,v2x_egaldem,0.404,Egalitarian democracy index
Maldives,2020,v2x_polyarchy,0.579,Electoral democracy index
Maldives,2020,v2x_libdem,0.433,Liberal democracy index
Maldives,2020,v2x_partipdem,0.328,Participatory democracy index
Maldives,2020,v2x_delibdem,0.448,Deliberative democracy index
Maldives,2020,v2x_egaldem,0.411,Egalitarian democracy index
Maldives,2021,v2x_polyarchy,0.581,Electoral democracy index
Maldives,2021,v2x_libdem,0.422,Liberal democracy index
Maldives,2021,v2x_partipdem,0.327,Participatory democracy index
Maldives,2021,v2x_delibdem,0.448,Deliberative democracy index
Maldives,2021,v2x_egaldem,0.41,Egalitarian democracy index
Maldives,2022,v2x_polyarchy,0.588,Electoral democracy index
Maldives,2022,v2x_libdem,0.433,Liberal democracy index
Maldives,2022,v2x_partipdem,0.334,Participatory democracy index
Maldives,2022,v2x_delibdem,0.442,Deliberative democracy index
Maldives,2022,v2x_egaldem,0.384,Egalitarian democracy index
Maldives,2023,v2x_polyarchy,0.599,Electoral democracy index
Maldives,2023,v2x_libdem,0.453,Liberal democracy index
Maldives,2023,v2x_partipdem,0.34,Participatory democracy index
Maldives,2023,v2x_delibdem,0.474,Deliberative democracy index
Maldives,2023,v2x_egaldem,0.399,Egalitarian democracy index
Mongolia,1911,v2x_polyarchy,0.016,Electoral democracy index
Mongolia,1911,v2x_libdem,0.008,Liberal democracy index
Mongolia,1911,v2x_partipdem,0.007,Participatory democracy index
Mongolia,1911,v2x_delibdem,0.016,Deliberative democracy index
Mongolia,1911,v2x_egaldem,0.018,Egalitarian democracy index
Mongolia,1912,v2x_polyarchy,0.016,Electoral democracy index
Mongolia,1912,v2x_libdem,0.008,Liberal democracy index
Mongolia,1912,v2x_partipdem,0.007,Participatory democracy index
Mongolia,1912,v2x_delibdem,0.021,Deliberative democracy index
Mongolia,1912,v2x_egaldem,0.018,Egalitarian democracy index
Mongolia,1913,v2x_polyarchy,0.016,Electoral democracy index
Mongolia,1913,v2x_libdem,0.008,Liberal democracy index
Mongolia,1913,v2x_partipdem,0.007,Participatory democracy index
Mongolia,1913,v2x_delibdem,0.021,Deliberative democracy index
Mongolia,1913,v2x_egaldem,0.018,Egalitarian democracy index
Mongolia,1914,v2x_polyarchy,0.016,Electoral democracy index
Mongolia,1914,v2x_libdem,0.008,Liberal democracy index
Mongolia,1914,v2x_partipdem,0.007,Participatory democracy index
Mongolia,1914,v2x_delibdem,0.022,Deliberative democracy index
Mongolia,1914,v2x_egaldem,0.018,Egalitarian democracy index
Mongolia,1915,v2x_polyarchy,0.016,Electoral democracy index
Mongolia,1915,v2x_libdem,0.008,Liberal democracy index
Mongolia,1915,v2x_partipdem,0.007,Participatory democracy index
Mongolia,1915,v2x_delibdem,0.022,Deliberative democracy index
Mongolia,1915,v2x_egaldem,0.018,Egalitarian democracy index
Mongolia,1916,v2x_polyarchy,0.016,Electoral democracy index
Mongolia,1916,v2x_libdem,0.008,Liberal democracy index
Mongolia,1916,v2x_partipdem,0.007,Participatory democracy index
Mongolia,1916,v2x_delibdem,0.019,Deliberative democracy index
Mongolia,1916,v2x_egaldem,0.018,Egalitarian democracy index
Mongolia,1917,v2x_polyarchy,0.016,Electoral democracy index
Mongolia,1917,v2x_libdem,0.008,Liberal democracy index
Mongolia,1917,v2x_partipdem,0.007,Participatory democracy index
Mongolia,1917,v2x_delibdem,0.019,Deliberative democracy index
Mongolia,1917,v2x_egaldem,0.018,Egalitarian democracy index
Mongolia,1918,v2x_polyarchy,0.015,Electoral democracy index
Mongolia,1918,v2x_libdem,0.008,Liberal democracy index
Mongolia,1918,v2x_partipdem,0.007,Participatory democracy index
Mongolia,1918,v2x_delibdem,0.019,Deliberative democracy index
Mongolia,1918,v2x_egaldem,0.018,Egalitarian democracy index
Mongolia,1919,v2x_polyarchy,0.015,Electoral democracy index
Mongolia,1919,v2x_libdem,0.008,Liberal democracy index
Mongolia,1919,v2x_partipdem,0.007,Participatory democracy index
Mongolia,1919,v2x_delibdem,0.016,Deliberative democracy index
Mongolia,1919,v2x_egaldem,0.018,Egalitarian democracy index
Mongolia,1920,v2x_polyarchy,0.015,Electoral democracy index
Mongolia,1920,v2x_libdem,0.008,Liberal democracy index
Mongolia,1920,v2x_partipdem,0.007,Participatory democracy index
Mongolia,1920,v2x_delibdem,0.016,Deliberative democracy index
Mongolia,1920,v2x_egaldem,0.023,Egalitarian democracy index
Mongolia,1921,v2x_polyarchy,0.015,Electoral democracy index
Mongolia,1921,v2x_libdem,0.009,Liberal democracy index
Mongolia,1921,v2x_partipdem,0.017,Participatory democracy index
Mongolia,1921,v2x_delibdem,0.036,Deliberative democracy index
Mongolia,1921,v2x_egaldem,0.052,Egalitarian democracy index
Mongolia,1922,v2x_polyarchy,0.012,Electoral democracy index
Mongolia,1922,v2x_libdem,0.009,Liberal democracy index
Mongolia,1922,v2x_partipdem,0.016,Participatory democracy index
Mongolia,1922,v2x_delibdem,0.042,Deliberative democracy index
Mongolia,1922,v2x_egaldem,0.061,Egalitarian democracy index
Mongolia,1923,v2x_polyarchy,0.012,Electoral democracy index
Mongolia,1923,v2x_libdem,0.009,Liberal democracy index
Mongolia,1923,v2x_partipdem,0.016,Participatory democracy index
Mongolia,1923,v2x_delibdem,0.042,Deliberative democracy index
Mongolia,1923,v2x_egaldem,0.065,Egalitarian democracy index
Mongolia,1924,v2x_polyarchy,0.068,Electoral democracy index
Mongolia,1924,v2x_libdem,0.017,Liberal democracy index
Mongolia,1924,v2x_partipdem,0.021,Participatory democracy index
Mongolia,1924,v2x_delibdem,0.054,Deliberative democracy index
Mongolia,1924,v2x_egaldem,0.148,Egalitarian democracy index
Mongolia,1925,v2x_polyarchy,0.098,Electoral democracy index
Mongolia,1925,v2x_libdem,0.031,Liberal democracy index
Mongolia,1925,v2x_partipdem,0.024,Participatory democracy index
Mongolia,1925,v2x_delibdem,0.053,Deliberative democracy index
Mongolia,1925,v2x_egaldem,0.156,Egalitarian democracy index
