date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2024-07-15,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,269.6,0.8907
2024-07-15,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,400.0,1.3215
2024-07-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,284.09,0.9385
2024-07-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,224.66,0.7422
2024-07-15,Western,Colombo,Colombo City,6.931944,79.847778,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,50.83,0.1679
2024-07-15,Western,Colombo,Colombo City,6.931944,79.847778,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2078.98,6.8683
2024-07-15,Western,Colombo,Colombo City,6.931944,79.847778,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1211.55,4.0026
2024-07-15,Western,Colombo,Colombo City,6.931944,79.847778,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,929.29,3.0701
2024-07-15,Western,Colombo,Colombo City,6.931944,79.847778,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,2087.6,6.8968
2024-07-15,Western,Colombo,Colombo City,6.931944,79.847778,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2942.53,9.7213
2024-07-15,Western,Colombo,Colombo City,6.931944,79.847778,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,933.72,3.0847
2024-07-15,Western,Colombo,Colombo City,6.931944,79.847778,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2153.18,7.1135
2024-07-15,Western,Colombo,Colombo City,6.931944,79.847778,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1162.75,3.8414
2024-07-15,Western,Colombo,Colombo City,6.931944,79.847778,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1002.13,3.3108
2024-07-15,Western,Colombo,Colombo City,6.931944,79.847778,pulses and nuts,Beans,KG,actual,Retail,LKR,702.36,2.3204
2024-07-15,Western,Colombo,Colombo City,6.931944,79.847778,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1262.76,4.1718
2024-07-15,Western,Colombo,Colombo City,6.931944,79.847778,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1011.88,3.343
2024-07-15,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,Bananas,KG,actual,Retail,LKR,233.31,0.7708
2024-07-15,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,380.38,1.2567
2024-07-15,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,Carrots,KG,actual,Retail,LKR,498.21,1.6459
2024-07-15,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,101.35,0.3348
2024-07-15,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,360.27,1.1902
2024-07-15,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,268.42,0.8868
2024-07-15,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,437.13,1.4441
2024-07-15,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,537.38,1.7754
2024-07-15,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,Papaya,KG,actual,Retail,LKR,246.49,0.8143
2024-07-15,Western,Colombo,Colombo City,6.931944,79.847778,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,376.4,1.2435
2024-07-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,273.4,0.9032
2024-07-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,444.4,1.4682
2024-07-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,219.02,0.7236
2024-07-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,cereals and tubers,Rice (white),KG,actual,Retail,LKR,242.8,0.8021
2024-07-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,48.28,0.1595
2024-07-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,809.33,2.6738
2024-07-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1548.33,5.1152
2024-07-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,3286.0,10.856
2024-07-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1200.0,3.9645
2024-07-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,1150.0,3.7993
2024-07-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2100.0,6.9378
2024-07-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1155.6,3.8178
2024-07-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,816.73,2.6983
2024-07-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,pulses and nuts,Beans,KG,actual,Retail,LKR,695.6,2.2981
2024-07-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1080.4,3.5693
2024-07-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,395.2,1.3056
2024-07-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Carrots,KG,actual,Retail,LKR,538.0,1.7774
2024-07-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,353.6,1.1682
2024-07-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,421.0,1.3909
2024-07-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,470.0,1.5527
2024-07-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Papaya,KG,actual,Retail,LKR,195.6,0.6462
2024-07-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,466.4,1.5409
2024-07-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,264.0,0.8722
2024-07-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,396.0,1.3083
2024-07-15,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,473.6,1.5646
2024-07-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,316.67,1.0462
2024-07-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,573.33,1.8941
2024-07-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,220.0,0.7268
2024-07-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1030.0,3.4028
2024-07-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1355.0,4.4765
2024-07-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1160.0,3.8323
2024-07-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,966.67,3.1936
2024-07-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,pulses and nuts,Beans,KG,actual,Retail,LKR,494.0,1.632
2024-07-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1121.67,3.7057
2024-07-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1030.0,3.4028
2024-07-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,vegetables and fruits,Bananas,KG,actual,Retail,LKR,177.5,0.5864
2024-07-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,440.0,1.4536
2024-07-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,90.0,0.2973
2024-07-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,355.0,1.1728
2024-07-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,480.0,1.5858
2024-07-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,vegetables and fruits,Papaya,KG,actual,Retail,LKR,217.5,0.7186
2024-07-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,380.0,1.2554
2024-07-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,342.5,1.1315
2024-07-15,Western,Gampaha,Gampaha,7.081500053405762,79.97720336914062,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,412.5,1.3628
2024-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,273.5,0.9036
2024-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,444.5,1.4685
2024-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,219.7,0.7258
2024-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,cereals and tubers,Rice (white),KG,actual,Retail,LKR,253.0,0.8358
2024-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,51.8,0.1711
2024-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2260.0,7.4664
2024-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1260.0,4.1627
2024-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1985.0,6.5579
2024-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2287.5,7.5572
2024-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,834.67,2.7575
2024-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,1044.0,3.4491
2024-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1739.0,5.7452
2024-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1082.0,3.5746
2024-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,910.0,3.0064
2024-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,pulses and nuts,Beans,KG,actual,Retail,LKR,744.0,2.458
2024-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1158.0,3.8257
2024-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,934.0,3.0857
2024-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,vegetables and fruits,Bananas,KG,actual,Retail,LKR,230.0,0.7599
2024-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,328.0,1.0836
2024-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,vegetables and fruits,Carrots,KG,actual,Retail,LKR,453.0,1.4966
2024-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,356.0,1.1761
2024-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,259.75,0.8581
2024-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,vegetables and fruits,Papaya,KG,actual,Retail,LKR,232.0,0.7665
2024-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,420.0,1.3876
2024-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,215.0,0.7103
2024-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,329.0,1.0869
2024-07-15,Western,Kalutara,Kalutara,6.587399959564209,79.95919799804688,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,462.0,1.5263
2024-08-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,490.0,1.6392
2024-08-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,cereals and tubers,Rice (white),KG,actual,Retail,LKR,262.25,0.8773
2024-08-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2100.0,7.0253
2024-08-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1200.0,4.0145
2024-08-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,820.0,2.7432
2024-08-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2323.33,7.7724
2024-08-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1116.67,3.7357
2024-08-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,983.33,3.2896
2024-08-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2050.0,6.858
2024-08-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,896.0,2.9975
2024-08-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,pulses and nuts,Beans,KG,actual,Retail,LKR,478.0,1.5991
2024-08-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,927.5,3.1028
2024-08-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,pulses and nuts,Lentils,KG,actual,Retail,LKR,307.1,1.0274
2024-08-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,vegetables and fruits,Bananas,KG,actual,Retail,LKR,230.5,0.7711
2024-08-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,258.0,0.8631
2024-08-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,vegetables and fruits,Carrots,KG,actual,Retail,LKR,389.0,1.3014
2024-08-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,85.75,0.2869
2024-08-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,290.0,0.9702
2024-08-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,266.0,0.8899
2024-08-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,399.0,1.3348
2024-08-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,493.0,1.6493
2024-08-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,vegetables and fruits,Papaya,KG,actual,Retail,LKR,194.5,0.6507
2024-08-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,300.0,1.0036
2024-08-15,Central,Kandy,Kandy,7.294600009918213,80.5906982421875,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,266.0,0.8899
2024-08-15,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,206.58,0.6911
2024-08-15,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,488.33,1.6337
2024-08-15,Central,Matale,Matale,7.465357,80.624242,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2350.0,7.8616
2024-08-15,Central,Matale,Matale,7.465357,80.624242,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1106.25,3.7008
2024-08-15,Central,Matale,Matale,7.465357,80.624242,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,800.0,2.6763
2024-08-15,Central,Matale,Matale,7.465357,80.624242,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1608.33,5.3805
2024-08-15,Central,Matale,Matale,7.465357,80.624242,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2275.0,7.6107
2024-08-15,Central,Matale,Matale,7.465357,80.624242,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,991.88,3.3182
2024-08-15,Central,Matale,Matale,7.465357,80.624242,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2050.0,6.858
2024-08-15,Central,Matale,Matale,7.465357,80.624242,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1166.88,3.9036
2024-08-15,Central,Matale,Matale,7.465357,80.624242,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,824.5,2.7583
2024-08-15,Central,Matale,Matale,7.465357,80.624242,pulses and nuts,Beans,KG,actual,Retail,LKR,547.5,1.8316
2024-08-15,Central,Matale,Matale,7.465357,80.624242,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,853.75,2.8561
2024-08-15,Central,Matale,Matale,7.465357,80.624242,pulses and nuts,Lentils,KG,actual,Retail,LKR,294.25,0.9844
2024-08-15,Central,Matale,Matale,7.465357,80.624242,vegetables and fruits,Bananas,KG,actual,Retail,LKR,201.0,0.6724
2024-08-15,Central,Matale,Matale,7.465357,80.624242,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,304.0,1.017
2024-08-15,Central,Matale,Matale,7.465357,80.624242,vegetables and fruits,Carrots,KG,actual,Retail,LKR,355.0,1.1876
2024-08-15,Central,Matale,Matale,7.465357,80.624242,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,83.0,0.2777
2024-08-15,Central,Matale,Matale,7.465357,80.624242,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,236.12,0.7899
2024-08-15,Central,Matale,Matale,7.465357,80.624242,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,295.0,0.9869
2024-08-15,Central,Matale,Matale,7.465357,80.624242,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,418.33,1.3995
2024-08-15,Central,Matale,Matale,7.465357,80.624242,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,255.0,0.8531
2024-08-15,Central,Matale,Matale,7.465357,80.624242,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,272.0,0.9099
2024-08-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,442.22,1.4794
2024-08-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,219.5,0.7343
2024-08-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,cereals and tubers,Rice (white),KG,actual,Retail,LKR,260.0,0.8698
2024-08-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2500.0,8.3634
2024-08-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1450.0,4.8508
2024-08-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2200.0,7.3598
2024-08-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,860.0,2.877
2024-08-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2012.5,6.7326
2024-08-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1195.0,3.9977
2024-08-15,Central,Nuwara Eliya,Hanguranketha,7.17514116895185,80.77619336262039,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,819.88,2.7428
